0.1303,0.0680,-0.0569,-0.0326,0.1384,0.0562,0.1718,-0.0118,-0.1613,-0.0572,0.1129,0.1078,-0.0627,-0.0211,0.0593,0.0629,0.0154,-0.0251,-0.1028,0.0673,-0.0992,-0.1852,0.0034,0.0645,-0.0223,-0.0570,-0.0584,-0.1956
-0.0470,-0.0995,-0.0144,-0.0074,-0.0665,-0.0984,-0.0806,-0.1276,-0.1169,-0.0391,0.0306,0.0872,-0.0962,0.1044,-0.0172,-0.1886,-0.1947,-0.0783,-0.1086,0.2207,0.1747,0.0450,0.0238,0.0301,-0.1612,-0.0510,-0.1651,0.0086
0.0011,-0.2624,0.0799,-0.1521,0.0159,-0.0347,-0.0699,0.1076,-0.0578,-0.2392,0.0563,-0.0776,0.1022,-0.0275,-0.0332,0.0524,0.0014,-0.0756,-0.0285,0.0863,0.1237,-0.0945,0.2364,0.1152,-0.1622,-0.0927,0.1277,-0.0622
0.0875,0.1332,0.0267,-0.0183,0.0703,0.0134,-0.0325,0.1179,-0.2050,-0.0535,-0.1556,0.0075,-0.0792,-0.1320,-0.0851,0.0351,0.0136,-0.0775,0.0217,0.0075,0.1744,0.0771,0.0548,0.0413,0.0172,-0.0406,0.0837,0.2104
-0.0881,0.1296,0.0451,-0.0633,-0.0023,-0.1921,0.1281,-0.1945,0.0857,0.0541,-0.0559,0.1301,-0.0859,0.0199,0.0407,0.1169,-0.0245,-0.0444,0.0421,-0.0669,-0.0783,-0.0032,0.1848,-0.2119,0.0617,0.0767,0.1016,-0.1835
0.0834,-0.0277,0.0977,-0.1572,0.1948,0.0735,-0.0493,0.0200,-0.0710,0.2487,0.0178,0.0338,0.0642,-0.0778,-0.0645,-0.0677,-0.0966,0.0017,0.0648,-0.0739,-0.0054,0.0405,0.0594,-0.1213,0.1773,-0.0233,0.0169,0.0981
0.0304,-0.0899,-0.0131,-0.0097,-0.0690,-0.0396,0.0789,-0.1646,0.0432,-0.0600,-0.1918,-0.2926,-0.0421,0.0722,-0.0069,-0.0350,0.0499,-0.0799,0.1056,-0.1013,-0.1088,-0.0499,0.0057,0.0117,0.1178,-0.0321,-0.1268,-0.3174
0.0379,-0.0189,0.1931,0.0483,-0.1170,-0.0610,-0.0401,0.1949,-0.1072,0.0328,0.1281,-0.0039,0.0758,0.0884,-0.1692,0.0519,0.1408,-0.0015,-0.3153,0.0091,0.0165,-0.2179,0.0050,-0.1024,0.1400,-0.1394,0.0547,-0.1845
0.0066,-0.0646,0.0068,0.1476,-0.0946,-0.1632,0.0035,0.0432,0.3148,-0.1606,0.1478,-0.1689,-0.1523,0.1882,-0.2722,0.2756,-0.0745,0.0674,0.0201,0.2257,0.2910,-0.4184,0.1355,-0.0992,0.0024,-0.0156,-0.1002,-0.0664
-0.0322,-0.0200,-0.0364,-0.0459,0.0352,-0.0483,0.0758,-0.1160,0.0036,-0.0142,0.2384,-0.1137,-0.1641,0.0936,-0.1691,0.1282,-0.0030,-0.0589,-0.0740,0.0320,0.1646,-0.0585,0.2345,0.0891,0.0031,-0.0310,-0.0593,0.0197
0.0361,-0.0583,-0.1156,-0.3849,0.0116,-0.0943,-0.1037,0.0727,-0.0906,-0.2966,-0.0221,0.0141,0.0735,0.1980,-0.0204,0.0152,-0.1150,-0.1302,0.1712,0.0579,0.1927,-0.1768,0.1237,0.0627,-0.0871,0.1633,0.0791,-0.0652
0.0831,-0.0658,0.0629,-0.0810,0.0094,-0.1171,-0.2509,-0.0073,-0.0184,0.0600,-0.1381,-0.0040,0.0622,0.0818,-0.1277,0.0606,0.0617,-0.0615,0.1130,-0.0773,0.0794,0.1132,-0.1439,0.1196,0.0380,0.0597,-0.0309,-0.1757
0.0128,-0.0953,-0.0265,0.0585,0.0143,0.0700,-0.1667,0.0066,-0.1616,-0.0760,-0.0302,-0.0689,0.0461,-0.0414,-0.0678,-0.1134,0.0470,0.1659,0.0433,-0.0428,0.0584,-0.0153,0.0641,0.1961,-0.1469,0.0772,0.0741,-0.0773
-0.1891,0.0883,-0.0984,0.0389,0.1210,0.0900,0.0641,-0.0673,-0.1733,-0.1141,-0.0530,0.0849,-0.0830,-0.1842,-0.0022,-0.0151,-0.0872,0.0385,0.1310,-0.0940,0.1381,-0.0625,0.1246,0.0555,-0.0246,0.0187,0.0249,0.0634
-0.0997,0.0879,0.0647,-0.0960,-0.1339,0.0881,0.0906,0.0607,-0.1011,-0.0351,-0.1469,0.0409,0.0102,0.0386,-0.1873,-0.0401,0.0820,-0.0764,0.0770,0.0599,-0.0037,-0.0983,-0.0281,-0.1527,-0.1089,-0.0423,-0.0123,-0.0452
-0.0237,0.0215,-0.0667,-0.0226,-0.0708,0.1413,0.0919,-0.0809,0.1424,0.0574,-0.1351,0.0381,0.0755,0.1132,-0.1120,0.1206,-0.1415,-0.0675,-0.0106,0.0919,0.0387,-0.0029,0.0101,0.0908,0.1155,-0.0120,0.0465,0.0481
0.0589,0.2468,-0.0100,-0.0452,0.0826,-0.0384,-0.0255,0.0212,-0.1401,0.0182,-0.0153,0.0154,-0.0765,0.0463,-0.0025,-0.0763,-0.1356,-0.2093,0.0240,0.0692,0.0032,0.0567,-0.0813,0.0001,0.2136,0.0351,-0.0068,-0.0334
0.0120,0.0590,0.0097,0.0859,0.0864,-0.0239,0.1653,-0.1118,0.0809,0.0761,-0.0728,-0.0731,-0.1658,0.1489,-0.0370,0.0452,0.0527,-0.2125,0.1358,-0.0513,0.1697,-0.0311,-0.0565,0.1508,-0.1385,-0.0559,-0.0247,-0.0410
0.0231,-0.0769,-0.0197,-0.0745,0.0111,-0.0759,-0.0082,0.0271,0.0339,0.1315,-0.1484,0.0983,0.0643,0.0831,0.0569,-0.1575,-0.1814,-0.0214,-0.0090,0.1270,-0.1036,-0.1671,0.1433,-0.1273,0.1275,0.0094,-0.1506,-0.0803
0.1626,-0.0270,-0.1455,-0.0799,-0.1917,-0.2238,0.1526,-0.0096,0.0035,-0.2018,0.1508,0.1397,0.1740,0.0679,-0.1004,0.0653,0.1356,0.0589,0.0497,-0.0901,0.0234,-0.1179,0.0383,0.0512,0.0050,0.0225,-0.0307,-0.1094
0.0436,0.0378,-0.0701,0.1954,0.0806,-0.0108,-0.0506,-0.0207,0.0338,0.0202,-0.0267,0.0619,-0.1753,-0.0086,-0.1131,-0.0028,0.0601,0.0188,-0.1764,0.0401,0.0192,0.2200,0.0091,-0.0012,-0.0136,0.0362,-0.1113,0.0028
-0.0564,-0.2256,-0.1446,-0.0735,0.0915,0.1014,0.1319,-0.1644,-0.0465,-0.0604,-0.0897,0.0055,0.0510,-0.0311,-0.1850,0.0725,-0.2642,-0.1002,-0.0619,-0.1366,0.0108,-0.0577,0.1753,-0.1349,0.0549,0.1071,0.1055,0.0324
-0.0592,-0.0427,-0.0302,0.0680,-0.1179,0.0924,-0.0313,0.0294,0.0873,-0.0458,0.1622,0.1238,0.0573,0.2010,0.0393,-0.0770,0.0228,-0.0360,0.1919,0.0051,0.0864,-0.1808,0.0226,0.1355,0.0099,0.0463,0.0433,-0.1716
0.0057,-0.2046,-0.1868,-0.0308,0.0079,0.1377,-0.0601,0.1530,-0.1262,0.1607,0.3321,0.1827,0.1073,-0.0915,0.0009,0.0533,0.1446,-0.0261,0.1563,-0.0758,-0.0205,-0.0178,0.0008,-0.1637,0.0354,-0.0704,-0.1001,0.0065
0.0152,-0.1452,-0.0443,-0.0894,0.1123,0.0560,0.1289,0.0498,-0.1591,-0.2111,0.0226,-0.0169,-0.0421,0.1738,-0.0474,-0.0879,-0.0606,-0.2565,0.0173,-0.0696,-0.1296,-0.0243,-0.0107,-0.0096,-0.0475,0.0586,-0.0429,-0.1210
0.0184,0.0442,-0.0733,-0.1895,-0.0157,-0.0375,-0.1055,0.0009,-0.1062,0.0813,0.0930,0.0047,0.1072,-0.0531,0.0611,-0.0682,-0.0815,-0.0780,-0.0833,-0.0807,-0.0888,-0.0298,0.0076,-0.1274,-0.0062,-0.1588,-0.0978,-0.2499
0.0933,-0.1376,-0.1196,0.0399,-0.2139,0.0847,0.0193,-0.1098,-0.0457,-0.0961,0.1793,0.0902,-0.0055,-0.1406,0.0045,-0.0235,0.0894,0.0825,-0.0041,0.0497,0.1539,-0.0366,-0.0239,-0.0206,-0.0964,0.1022,-0.0685,0.1295
0.1381,-0.1345,0.1390,-0.1836,-0.0260,0.0896,0.0406,0.0644,0.0074,0.1236,0.0832,-0.0553,-0.2136,-0.0622,-0.1434,-0.1859,-0.0129,-0.1147,0.1733,-0.0096,-0.0723,0.2071,0.0960,-0.0801,0.0156,-0.2419,-0.0735,0.0672
-0.0153,0.1241,-0.0989,-0.1981,-0.0711,-0.0095,0.0956,0.0159,0.0098,0.1189,0.0028,-0.0906,-0.0089,0.0571,-0.0719,0.0823,-0.0370,0.0358,-0.1862,0.0217,0.0968,-0.0927,-0.2298,0.0121,0.0807,-0.0875,0.0801,-0.0738
-0.0831,-0.0556,0.1285,-0.0317,0.0302,0.0382,0.0437,0.0241,0.0732,0.1318,0.0339,-0.0887,-0.1245,0.1527,0.0836,0.0042,-0.1308,-0.0687,-0.2190,0.0069,-0.0484,-0.0307,-0.0504,0.0237,0.1428,0.0092,-0.0202,-0.0824
0.1502,0.1192,-0.1081,-0.0042,0.0597,0.0753,0.0214,-0.0136,0.1543,0.0028,-0.2605,-0.0642,-0.1053,-0.1277,0.0868,0.0536,0.0657,0.0341,-0.1606,-0.0720,-0.1670,0.0074,-0.0016,-0.0830,-0.1040,-0.1048,-0.1392,-0.0095
0.1031,-0.0086,-0.1441,0.1356,-0.0677,0.0498,0.0204,-0.1081,-0.0216,-0.0100,-0.1869,0.1139,0.0964,0.0290,-0.0181,-0.0587,-0.0199,-0.1500,0.0348,-0.1192,-0.0449,-0.0709,0.0609,0.0184,-0.0353,0.0364,-0.0617,0.1139
0.1611,-0.0082,-0.0505,0.0933,0.1460,-0.0946,-0.1517,-0.1947,-0.0170,-0.1153,-0.0048,0.0536,0.1273,0.0416,0.0352,-0.0831,-0.0161,0.0701,0.1881,-0.1294,-0.2962,0.0913,-0.0150,0.0872,-0.1093,0.1841,-0.0310,0.0899
-0.0894,-0.0999,0.0479,0.0053,0.1770,0.0517,0.0594,0.0636,-0.2457,0.0889,-0.2643,0.0864,0.2501,-0.1354,-0.0119,-0.1008,0.0838,0.2313,0.1487,0.0337,-0.0739,0.1431,-0.1796,0.1111,-0.0399,0.1261,0.3359,-0.0773
0.2427,-0.2379,0.0684,0.1478,0.0830,-0.0807,-0.1258,0.1888,-0.0390,-0.1889,0.0309,0.0467,-0.0452,-0.1136,-0.0785,0.0013,0.0101,0.0882,-0.0408,0.1632,0.0585,-0.1234,0.2013,0.0775,-0.0807,-0.1447,0.1007,-0.1532
-0.1350,-0.2730,0.1104,-0.0591,-0.2523,-0.2724,0.2730,0.1969,0.2020,-0.0146,-0.0261,-0.0893,-0.0636,0.2346,-0.4027,0.0663,0.1820,-0.1010,-0.1676,0.2141,0.3488,-0.3489,0.0506,-0.2552,0.3254,-0.0034,-0.1086,-0.1196
-0.3049,-0.0516,0.2446,-0.1636,-0.2655,0.0041,0.2760,0.3067,0.1923,-0.1923,0.4382,-0.0898,-0.2202,0.3643,-0.5095,0.3207,0.2427,-0.2882,-0.1965,0.3410,0.4143,-0.4332,0.2995,-0.1271,0.5353,-0.2641,-0.3099,-0.2129
-0.1380,-0.1984,0.2446,-0.1999,-0.1850,0.1477,0.1246,-0.0130,0.0485,0.0106,0.1653,-0.2896,-0.1456,0.1329,-0.0376,-0.0052,0.1376,-0.0420,-0.2232,0.1479,0.1443,-0.1208,0.1102,-0.0308,0.2309,-0.2807,0.0686,0.0506
0.0912,0.1131,-0.0019,-0.1080,-0.0708,0.1284,-0.2203,-0.1653,0.0375,0.1027,-0.1008,0.0312,-0.0347,-0.0241,0.1918,-0.1691,-0.2370,0.0390,-0.0303,0.0537,-0.1111,-0.0086,0.0058,0.1941,-0.1380,0.0815,0.0634,0.0465
0.0703,0.2392,0.0014,0.2084,0.1722,0.1816,-0.2821,-0.1650,-0.1962,0.0043,-0.0619,0.2083,-0.0063,0.0067,0.1526,-0.2618,-0.0810,0.1295,0.1339,-0.1275,0.0772,0.1183,0.0957,0.1216,-0.1295,0.1799,-0.0205,0.1288
0.0177,-0.1361,-0.0724,0.1901,0.1183,0.1518,0.0075,-0.0046,-0.1398,-0.0120,0.0880,-0.0002,-0.0418,0.0547,-0.0056,0.1328,0.0936,0.1986,0.0126,0.0166,-0.0409,0.1731,0.0426,0.0637,-0.0722,0.0764,0.1890,0.2198
-0.0641,-0.1247,-0.1835,0.0209,-0.1088,-0.1583,0.0773,0.3030,0.0201,-0.2147,0.1374,0.0752,-0.1438,0.0432,-0.1655,-0.0017,0.0445,0.0538,-0.0716,0.2096,0.0233,-0.1321,0.0686,0.0239,0.1341,-0.2734,0.0145,-0.1837
-0.3138,-0.0431,0.1878,-0.0263,-0.1373,-0.1958,0.1143,0.0970,0.3221,-0.0155,0.0433,-0.1092,-0.0619,0.1130,-0.3129,0.1932,0.1299,-0.2487,-0.1892,0.1615,0.3382,-0.5254,0.3308,-0.1443,0.2486,-0.1216,-0.1051,-0.1166
0.0713,-0.1158,0.1366,-0.1661,0.0417,-0.0953,0.0729,0.2085,0.0528,0.0170,0.1617,0.0651,-0.1163,0.0390,-0.2697,0.2824,0.0570,-0.2085,-0.2670,-0.0274,-0.0842,-0.1338,0.1001,-0.1779,0.2625,-0.2917,-0.1170,-0.0752
-0.1139,-0.0087,0.1105,0.0661,-0.0433,-0.1080,-0.0324,0.0370,0.1031,-0.1365,0.0658,0.0323,0.0342,0.0964,0.0233,0.0620,-0.1896,-0.0806,0.0247,0.0661,-0.0002,-0.0112,0.0874,-0.1018,0.0760,-0.1008,-0.1152,0.1112
-0.1012,-0.1400,0.0964,0.0781,0.1354,-0.2015,-0.0678,-0.0018,0.1948,0.1555,-0.0394,0.0544,-0.0148,-0.0559,-0.1912,-0.0715,-0.0210,-0.1158,-0.0756,0.0394,-0.0719,0.0520,0.1490,-0.1493,0.0258,-0.1302,0.0292,0.0646
-0.0203,-0.0630,0.2577,-0.0671,-0.0287,0.0371,0.0585,0.0314,0.0648,0.0035,0.1153,-0.1542,0.0792,-0.0361,-0.0277,-0.0832,-0.0563,0.1034,-0.1435,-0.1444,-0.0452,-0.0400,0.0516,-0.0436,0.0528,-0.0021,-0.0281,-0.0776
-0.0401,-0.0477,-0.0426,0.1259,0.0707,0.0519,-0.2145,0.2553,0.0962,0.1733,0.2267,-0.0151,-0.0220,-0.0310,-0.0359,0.1294,-0.0036,0.0412,-0.0905,0.0994,-0.0063,0.0229,0.0369,0.0289,-0.0444,0.0444,-0.0424,0.0014
-0.0562,0.1389,-0.1065,0.0308,0.1510,0.1167,-0.0892,0.0292,0.0302,0.0739,-0.0542,0.1006,-0.0544,0.0414,-0.0390,0.0340,-0.0613,0.1166,-0.1153,0.0277,-0.0781,-0.0611,-0.1207,0.1542,0.2019,-0.1032,0.0493,0.0348
0.1766,0.0810,0.0173,0.0708,-0.0436,-0.1186,0.1832,0.1897,-0.0158,-0.1035,0.1832,0.0382,0.0216,0.1240,0.1619,-0.0700,-0.1021,0.0124,-0.0191,0.0619,0.0560,-0.1925,0.1752,0.0078,-0.1228,0.0360,0.0688,0.0152
0.0141,-0.0379,-0.0769,-0.0277,-0.0104,0.0750,-0.1584,0.0333,-0.2006,-0.1231,0.0143,-0.1006,0.0921,-0.0922,0.0914,-0.1061,0.0249,0.1775,0.0629,-0.0977,-0.0118,-0.0854,-0.0794,-0.1129,-0.0165,0.0374,0.0347,0.0264
-0.0837,0.0451,-0.0982,-0.0577,-0.0443,-0.1144,0.1651,0.0531,-0.0745,-0.0231,0.0815,-0.0209,0.0191,0.0864,-0.1645,-0.0078,0.2094,0.0159,0.2746,-0.0069,0.0053,0.1442,-0.1532,-0.1628,0.0508,-0.0074,-0.0326,-0.0843
-0.0398,-0.1841,-0.0639,-0.0527,-0.0528,-0.0442,0.1345,0.1683,-0.1447,0.1057,0.1481,0.0435,-0.1427,-0.0888,-0.1646,-0.0100,-0.0488,-0.0520,-0.1069,0.0792,0.0608,-0.1332,-0.1168,0.0598,0.0946,0.0707,0.0518,-0.1951
-0.0422,0.3220,0.0678,0.1462,0.1894,0.0864,-0.1659,-0.1329,0.1972,-0.0433,0.0729,0.2226,0.1538,0.0913,0.0176,0.1026,0.0497,0.0404,0.0370,-0.0069,0.0804,0.1112,0.1213,0.1290,0.0866,0.0867,0.0494,-0.0833
0.0343,-0.0138,0.0205,-0.0548,0.0450,-0.0132,-0.1739,0.0112,0.0571,0.0461,-0.0043,0.0783,-0.0773,0.0170,0.0313,-0.0994,0.0177,-0.0888,-0.1221,-0.0380,-0.0468,0.0123,0.0683,0.0007,0.0001,0.0695,0.0775,-0.0401
0.0103,-0.0349,0.0770,0.1714,-0.1511,0.0827,-0.2381,0.0395,0.0372,0.0053,0.0153,0.1333,0.1743,-0.0805,-0.0329,0.0388,0.1202,0.2804,0.1034,0.0465,0.0141,0.0812,0.1164,0.0745,-0.0013,-0.0516,-0.1552,-0.2304
-0.0216,-0.1722,0.0594,0.0067,-0.0602,0.0583,-0.0746,0.1827,-0.0234,0.0335,-0.0152,-0.1134,0.1886,0.0548,-0.0340,-0.0485,0.0195,0.0360,-0.0793,-0.0140,0.0439,0.0472,0.0843,-0.0709,0.1585,0.1195,0.0277,-0.0167
-0.0787,-0.1085,-0.0806,-0.0404,0.0794,0.0314,0.0315,-0.0602,-0.0323,0.0083,0.0640,-0.0691,0.0364,-0.0219,0.1099,0.0072,-0.0213,-0.2264,-0.0002,-0.0293,-0.0576,-0.1189,0.0185,0.0239,0.1920,0.0851,-0.0056,-0.0662
-0.0390,0.2081,-0.1632,0.1341,0.1177,-0.0449,0.1165,-0.0670,0.0394,0.0011,-0.0095,0.1747,0.2700,0.0117,0.1562,-0.1198,0.1072,-0.0172,0.1070,0.0266,-0.1332,0.0944,-0.2016,-0.1263,-0.3377,0.0770,0.1683,0.0712
0.0135,-0.0237,-0.2557,0.0931,0.0832,0.1867,-0.0613,-0.1152,-0.1331,0.1482,-0.1947,0.0722,-0.0378,-0.0857,0.1200,-0.0787,-0.1972,-0.0770,0.2088,-0.1783,-0.2316,0.2978,-0.0677,0.0906,-0.2531,0.1824,0.0373,0.1870
0.3153,0.3740,-0.2979,0.0773,0.4209,0.3789,-0.2849,-0.2606,-0.2662,0.1000,-0.4952,0.4276,0.2578,-0.3197,0.4747,-0.3511,-0.3211,0.4094,0.3468,-0.3840,-0.3374,0.5321,-0.3415,0.2545,-0.6773,0.4073,0.3211,0.2659
0.2772,0.7025,-0.6034,0.3337,0.7447,0.5399,-0.4775,-0.5522,-0.6111,0.2416,-0.4836,0.5451,0.4966,-0.4736,0.9703,-0.5279,-0.4523,0.5212,0.8249,-0.6867,-0.7085,1.0051,-0.3905,0.6600,-1.1652,0.7007,0.4244,0.5268
0.5708,0.7217,-0.7546,0.3578,0.7695,0.3481,-0.5586,-0.5901,-0.6967,0.3395,-0.3000,0.6260,0.6390,-0.4369,0.9466,-0.5438,-0.4212,0.5066,0.6221,-0.6037,-0.8174,1.0780,-0.4645,0.5653,-0.9593,0.7371,0.3516,0.8575
0.1787,0.5947,-0.3855,0.3174,0.4882,0.3176,-0.4645,-0.4976,-0.3972,0.4521,-0.3645,0.3516,0.5825,-0.3791,0.6590,-0.3727,-0.4233,0.3607,0.5780,-0.1739,-0.5432,0.8827,-0.5402,0.3689,-0.7581,0.6147,0.2595,0.7439
0.2896,0.2339,-0.3742,0.0983,0.3536,0.1185,-0.3578,-0.1548,-0.3249,0.1337,-0.1022,0.1214,0.3817,-0.3577,0.3136,-0.3622,-0.3895,0.5065,0.4154,-0.2831,-0.3104,0.4435,-0.4102,0.4182,-0.5257,0.1750,0.1664,0.3226
0.2492,0.4700,-0.4901,0.2006,0.3751,0.3242,-0.4197,-0.3238,-0.1418,0.2490,-0.3874,0.2668,0.1425,-0.5716,0.6711,-0.4657,-0.3378,0.4650,0.6106,-0.3768,-0.4053,0.6069,-0.5319,0.3929,-0.5788,0.4954,0.1763,0.5042
0.3076,0.7522,-0.7431,0.2486,0.6179,0.5134,-0.4911,-0.3287,-0.8400,0.2375,-0.6312,0.6323,0.5994,-0.6406,1.1956,-0.7082,-0.5322,0.7641,0.8472,-0.5531,-0.9388,1.1474,-0.8253,0.5866,-1.2289,0.5584,0.3953,0.7837
0.3230,0.7205,-0.9587,0.5995,0.8899,0.7025,-0.6351,-0.4284,-0.6802,0.5202,-0.7108,0.7917,0.6786,-0.5200,1.2199,-0.6924,-0.6512,0.7008,0.9063,-0.6029,-1.0293,1.3144,-0.7664,0.8703,-1.3287,0.8100,0.4470,0.8736
0.4933,0.7899,-0.7900,0.3338,0.7553,0.4307,-0.6746,-0.6812,-0.7673,0.3197,-0.3839,0.6420,0.5436,-0.6492,1.1791,-0.6608,-0.7284,0.5715,0.9501,-0.6157,-0.8286,1.1587,-0.6734,0.6854,-1.0565,0.8535,0.4406,0.6598
0.3174,0.5327,-0.6176,0.4126,0.4572,0.2600,-0.3812,-0.5222,-0.4032,0.3799,-0.6260,0.3809,0.2409,-0.4535,0.6903,-0.3122,-0.3116,0.3519,0.7974,-0.3560,-0.6387,0.9300,-0.4282,0.5840,-0.9740,0.4453,0.2264,0.6981
0.2765,0.3708,-0.1907,0.2149,0.4317,0.1767,-0.2436,-0.3116,-0.2266,0.2907,-0.2657,0.2650,0.0146,-0.2785,0.4320,-0.1997,-0.1377,0.2731,0.1362,-0.1145,-0.3527,0.5254,-0.4730,0.1435,-0.3582,0.3992,0.0738,0.1224
0.0608,0.1234,-0.1205,-0.0617,0.0686,0.2012,-0.2305,-0.1571,-0.1094,-0.0148,-0.1474,0.1924,0.1777,0.0926,0.1099,0.0139,-0.0994,0.1952,0.1781,-0.3742,-0.2399,0.0751,-0.1957,0.2139,-0.1417,0.1108,0.0685,0.0502
0.0687,0.0863,-0.0385,-0.0349,-0.0983,-0.0577,-0.1763,-0.0964,-0.1035,-0.0184,-0.0426,-0.0175,0.0255,-0.0292,0.1627,-0.1072,0.0856,0.3190,0.0319,-0.0767,-0.0683,0.0817,0.0814,0.1099,0.0149,0.2434,0.2142,0.1655
-0.1818,0.0940,-0.0532,-0.0308,-0.0573,-0.1737,0.0841,-0.1762,0.1196,0.0672,-0.0396,-0.0793,-0.2004,0.1128,-0.1446,-0.0524,-0.0418,-0.1628,-0.0379,0.0954,0.2213,-0.1436,0.0576,-0.0179,-0.0155,-0.0287,-0.1565,-0.1712
-0.0484,-0.0118,0.1174,0.0106,-0.1059,-0.0636,-0.0906,-0.0164,-0.0005,-0.1702,0.0537,-0.0995,0.0261,-0.0334,-0.0008,-0.0153,0.0101,0.0740,0.0961,-0.0013,-0.1477,0.0008,-0.2426,-0.0128,-0.0278,0.1103,0.0843,0.0192
-0.0069,0.0489,0.1270,0.1063,-0.0275,0.0862,-0.0840,-0.0984,-0.0140,-0.0684,-0.0152,-0.0599,0.1062,0.1249,-0.0722,-0.1168,-0.0778,0.0605,0.1485,-0.1076,-0.0924,0.1513,-0.1634,-0.1003,-0.0096,-0.1268,-0.1525,-0.1003
-0.0406,0.1268,0.0445,-0.1508,-0.0077,0.0098,0.0356,-0.0828,0.0029,-0.1143,-0.0168,0.0284,-0.1548,-0.0668,-0.0328,0.0460,-0.0023,-0.0574,-0.1448,0.1059,-0.1171,-0.0263,-0.0616,-0.0320,0.0292,-0.1862,-0.0185,-0.0034
0.0367,-0.0181,-0.1266,0.0297,0.1637,-0.0441,-0.0337,0.1593,-0.1085,-0.0053,0.0803,0.2081,0.0844,-0.0295,-0.0040,0.0921,-0.0323,-0.1483,-0.2001,0.1320,-0.0491,0.0808,0.0664,0.0421,0.0264,-0.0362,-0.0429,-0.0967
0.0867,-0.0670,-0.0681,0.1198,-0.0270,0.0327,-0.1078,0.0267,-0.0426,-0.0839,0.1556,-0.1194,-0.0670,0.0398,-0.0622,0.1361,-0.0201,0.0996,0.1987,0.0783,0.0309,-0.0541,0.0175,-0.2052,0.0291,0.0054,0.0072,0.1788
-0.1873,-0.1989,-0.0400,0.0484,0.1713,-0.0771,0.0770,-0.1963,-0.0062,0.0383,0.1918,-0.0191,-0.0390,-0.0924,0.0053,-0.0791,0.0037,0.1325,-0.1426,0.2246,0.0259,0.0876,0.0366,-0.0263,0.0905,0.0640,0.0071,-0.0144
-0.0404,-0.0592,0.1632,-0.1239,-0.1019,0.0900,0.0924,-0.1286,0.0434,0.0343,-0.0128,-0.0674,-0.0314,-0.1398,0.0504,-0.0099,-0.0302,0.0107,-0.2181,-0.0499,-0.1208,-0.0454,0.0490,0.0799,0.1022,-0.1550,0.0300,0.0171
0.0738,-0.0812,0.0944,-0.0797,0.0542,-0.0075,0.0091,-0.1425,0.0284,-0.0661,-0.0248,-0.0439,-0.1470,0.0459,-0.1331,0.0653,-0.0820,0.0999,-0.0236,-0.0570,-0.1653,0.1729,0.0499,0.0076,-0.1634,0.1516,-0.1288,-0.1480
0.0525,-0.1600,0.0945,0.0493,-0.0367,-0.1124,0.0512,0.0716,0.0579,0.1241,-0.1158,-0.1367,0.1086,0.0990,0.0553,-0.0661,-0.0730,-0.0652,0.0678,-0.0073,0.0339,0.0524,-0.0834,0.0697,0.1497,0.1098,-0.1303,-0.0182
-0.0170,0.2294,0.0724,-0.0799,-0.1310,0.0875,0.0193,-0.0110,-0.0270,-0.1297,0.0829,0.1232,-0.1744,-0.0722,0.0091,-0.0631,-0.1233,-0.0826,-0.2156,-0.2789,-0.2083,0.0185,-0.0439,-0.0661,0.1012,-0.0702,-0.0842,-0.1319
0.0495,0.1193,0.0137,-0.0321,-0.0410,-0.2759,0.1642,0.0210,0.0530,-0.0718,-0.1181,0.2364,-0.0306,-0.0270,-0.0282,-0.0985,0.0551,0.1316,-0.0837,-0.0684,-0.0309,0.1159,0.0732,0.0615,-0.0711,-0.1245,-0.0103,0.1770
0.0826,0.0155,-0.1432,0.0383,0.0070,0.0498,0.0187,-0.1107,-0.0700,0.0463,-0.1574,-0.0504,-0.2043,-0.0876,0.1956,-0.0883,-0.1036,0.1015,0.2102,-0.1728,-0.0557,-0.0578,-0.0180,0.0925,-0.3212,-0.1127,0.1069,0.1211
0.2808,0.1972,-0.2998,0.0039,0.1236,0.3029,-0.3911,-0.1360,-0.2604,0.2138,-0.2109,0.3898,0.1955,-0.2155,0.3299,-0.2467,-0.1671,0.0602,0.4136,-0.0865,-0.1924,0.2314,-0.0598,0.2274,-0.3780,0.1788,0.1818,0.4202
0.5002,0.4875,-0.5752,0.3590,0.4648,0.4004,-0.5037,-0.3037,-0.3487,0.2874,-0.3456,0.4468,0.3630,-0.5197,0.8252,-0.4914,-0.4502,0.5488,0.5044,-0.4796,-0.7161,1.0766,-0.7907,0.4322,-0.8902,0.5677,0.3902,0.8404
0.6180,0.8806,-1.0716,0.6018,1.1681,0.6689,-0.9357,-0.7386,-0.8120,0.4864,-0.9323,0.7821,0.8948,-0.9398,1.5515,-0.9062,-0.7763,0.9567,1.4350,-1.1375,-1.3187,1.9031,-1.0725,1.0461,-1.6848,1.1239,0.9229,1.0812
0.8731,1.7703,-1.7484,0.8161,1.7586,1.3061,-1.2232,-1.3260,-1.5655,0.5912,-1.5247,1.3259,1.2583,-1.6443,2.2428,-1.3896,-1.1173,1.3319,2.0502,-1.6590,-2.1522,2.7615,-1.7287,1.6594,-2.8672,1.6438,1.0493,1.8689
